id,city_name,locality_city,locality_town,area_usable,area_total,rooms,floor_is,floor_max,has_balcony,has_elevator,condition_name,listing_quality_score,locality_gpsPrecisionScore,price_current,other_model_estimated_price,our_model_predicted_price,other_model_error,our_model_error,better_model,prediction_error,prediction_error_pct,offer_type,is_active,date_archived
781256,Banská Bystrica,Banská Bystrica,,59.0,60.5,3.0,4.0,4.0,b'\x01',b'\x00',Pôvodný stav,1,1.0,156000.0,153922.89,148882.53254153015,2077.109999999986,7117.467458469851,Other Model,-7117.467458469851,-4.56,1,b'\x01',
781260,Bratislava,Bratislava,,68.98,80.87,3.0,1.0,4.0,b'\x01',b'\x00',Kompletná rekonštrukcia,2,2.0,258000.0,263788.12,263770.94412820466,5788.119999999995,5770.944128204661,Our Model,5770.944128204661,2.24,1,b'\x01',
781262,Košice,Košice,,56.0,62.0,3.0,4.0,10.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,194990.0,171453.91,185391.24121499163,23536.089999999997,9598.758785008366,Our Model,-9598.758785008366,-4.92,1,b'\x01',
781265,Bratislava,Bratislava,,48.0,51.0,2.0,7.0,8.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,210000.0,201050.87,213675.85321904728,8949.130000000005,3675.853219047276,Our Model,3675.853219047276,1.75,1,b'\x01',
781266,Bratislava,Bratislava,,134.0,134.0,4.0,2.0,,b'\x01',b'\x01',Kompletná rekonštrukcia,2,2.0,569000.0,561468.65,463328.9548220842,7531.349999999977,105671.04517791577,Other Model,-105671.04517791577,-18.57,1,b'\x01',
781281,Galanta,,Sereď,74.0,74.07,3.0,2.0,,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,177900.0,180124.61,145816.01697668558,2224.609999999986,32083.983023314417,Other Model,-32083.983023314417,-18.03,1,b'\x01',
781737,Trenčín,Trenčín,,51.74,54.35,2.0,2.0,3.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,157900.0,128690.81,131297.86110457213,29209.190000000002,26602.138895427866,Our Model,-26602.138895427866,-16.85,1,b'\x01',
781740,Bratislava,Bratislava,,54.0,57.0,2.0,8.0,10.0,b'\x01',b'\x01',Novostavba,2,2.0,299000.0,296457.66,254632.02317366126,2542.3400000000256,44367.97682633874,Other Model,-44367.97682633874,-14.84,1,b'\x01',
781742,Námestovo,,,56.0,66.0,2.0,1.0,2.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,79000.0,,124979.6111239209,,45979.6111239209,No estimate available,45979.6111239209,58.2,1,b'\x01',
781749,Košice,Košice,,40.0,40.0,1.0,12.0,12.0,b'\x01',b'\x00',Kompletná rekonštrukcia,1,1.0,174900.0,194025.03,157833.39689914908,19125.03,17066.603100850916,Our Model,-17066.603100850916,-9.76,1,b'\x01',
781758,Bratislava,Bratislava,,38.0,38.0,1.0,3.0,8.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,180000.0,179866.32,164148.30626258813,133.67999999999302,15851.693737411872,Other Model,-15851.693737411872,-8.81,1,b'\x01',
781762,Trnava,Trnava,,53.0,53.0,2.0,1.0,7.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,170000.0,146749.77,139533.96666265026,23250.23000000001,30466.03333734974,Other Model,-30466.03333734974,-17.92,1,b'\x01',
781763,Galanta,,Galanta,64.0,64.0,3.0,3.0,3.0,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,149990.0,131814.32,127360.92184436481,18175.679999999993,22629.078155635187,Other Model,-22629.078155635187,-15.09,1,b'\x01',
781768,Senica,,,77.0,93.0,3.0,1.0,2.0,b'\x01',b'\x00',Vo výstavbe / Projekt,0,0.0,159900.0,142746.56,178807.44753385006,17153.440000000002,18907.447533850063,Other Model,18907.447533850063,11.82,1,b'\x01',
781769,Pezinok,,Modra,55.56,56.0,2.0,4.0,4.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,189000.0,172968.41,154993.56049108616,16031.589999999997,34006.43950891384,Other Model,-34006.43950891384,-17.99,1,b'\x01',
781771,Bratislava,Bratislava,,48.58,61.38,2.0,6.0,7.0,b'\x01',b'\x01',Novostavba,1,1.0,252900.0,264669.51,268969.96040262835,11769.51000000001,16069.960402628349,Other Model,16069.960402628349,6.35,1,b'\x01',
781794,Nitra,Nitra,,82.0,85.0,3.0,1.0,7.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,189900.0,191203.4,172616.42591187265,1303.3999999999942,17283.574088127352,Other Model,-17283.574088127352,-9.1,1,b'\x01',
781801,Košice,Košice,,63.0,63.0,3.0,6.0,,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,189990.0,204485.74,195863.4116157601,14495.73999999999,5873.411615760095,Our Model,5873.411615760095,3.09,1,b'\x01',
781805,Zvolen,,Zvolen,69.0,72.0,3.0,6.0,8.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,189000.0,179201.99,164625.5401375092,9798.01000000001,24374.459862490796,Other Model,-24374.459862490796,-12.9,1,b'\x01',
781809,Bratislava,Bratislava,,52.0,52.0,2.0,2.0,4.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,200000.0,211753.52,205845.06095664593,11753.51999999999,5845.060956645932,Our Model,5845.060956645932,2.92,1,b'\x01',
781810,Piešťany,Bratislava,,84.86,107.99,3.0,2.0,4.0,b'\x01',b'\x01',Novostavba,1,1.0,289900.0,,372541.7005166224,,82641.7005166224,No estimate available,82641.7005166224,28.51,1,b'\x01',
781815,Trnava,Trnava,,124.0,140.0,5.0,1.0,1.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,298900.0,263111.55,414489.6692709987,35788.45000000001,115589.66927099868,Other Model,115589.66927099868,38.67,1,b'\x01',
781819,Topoľčany,,Topoľčany,58.0,58.0,2.0,3.0,3.0,b'\x00',b'\x00',Pôvodný stav,1,1.0,104000.0,108028.66,94044.84240300079,4028.6600000000035,9955.157596999212,Other Model,-9955.157596999212,-9.57,1,b'\x01',
781820,Nitra,Nitra,,36.0,36.0,1.0,5.0,7.0,b'\x00',b'\x01',Pôvodný stav,2,2.0,127000.0,129788.06,116745.39769406083,2788.0599999999977,10254.602305939174,Other Model,-10254.602305939174,-8.07,1,b'\x01',
781830,Pezinok,,,83.0,519.5,3.0,,,b'\x01',b'\x00',Novostavba,1,1.0,329900.0,255283.66,291009.3938155137,74616.34,38890.6061844863,Our Model,-38890.6061844863,-11.79,1,b'\x01',
781831,Košice,Košice,,48.0,48.0,2.0,1.0,,b'\x00',b'\x00',Pôvodný stav,0,0.0,170000.0,167766.13,169073.25592254562,2233.8699999999953,926.7440774543793,Our Model,-926.7440774543793,-0.55,1,b'\x01',
781836,Bratislava,Bratislava,,82.23,98.23,3.0,2.0,6.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,1,1.0,344900.0,273754.16,239887.298716666,71145.84000000003,105012.701283334,Other Model,-105012.701283334,-30.45,1,b'\x01',
781840,Detva,,Detva,62.0,62.0,3.0,9.0,10.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,1,1.0,113000.0,100616.68,90984.66741494907,12383.320000000007,22015.332585050928,Other Model,-22015.332585050928,-19.48,1,b'\x01',
781841,Martin,,Martin,70.0,75.7,3.0,4.0,4.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,135500.0,146865.97,145710.14592791934,11365.970000000001,10210.145927919337,Our Model,10210.145927919337,7.54,1,b'\x01',
781842,Pezinok,,Pezinok,66.0,66.0,3.0,7.0,13.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,178000.0,194372.48,163679.54780977505,16372.48000000001,14320.452190224954,Our Model,-14320.452190224954,-8.05,1,b'\x01',
781845,Bratislava,Bratislava,,64.83,66.99,3.0,0.0,4.0,b'\x00',b'\x00',Pôvodný stav,0,0.0,230000.0,229182.15,216920.39220574198,817.8500000000058,13079.607794258016,Other Model,-13079.607794258016,-5.69,1,b'\x01',
781855,Dunajská Streda,,Dunajská Streda,40.0,40.0,1.0,2.0,,b'\x00',b'\x00',Kompletná rekonštrukcia,2,2.0,105000.0,96957.87,91993.79335301658,8042.130000000005,13006.206646983424,Other Model,-13006.206646983424,-12.39,1,b'\x01',
781856,Košice,Košice,,48.1,48.1,2.0,4.0,8.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,169900.0,162795.11,152325.26095957993,7104.890000000014,17574.73904042007,Other Model,-17574.73904042007,-10.34,1,b'\x01',
781860,Martin,,Martin,30.0,35.0,1.0,3.0,5.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,97500.0,96742.23,111836.38409808044,757.7700000000041,14336.384098080438,Other Model,14336.384098080438,14.7,1,b'\x01',
781865,Nitra,Nitra,,60.0,60.0,2.0,,,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,165000.0,181939.15,167870.44969031966,16939.149999999994,2870.449690319656,Our Model,2870.449690319656,1.74,1,b'\x01',
781884,Prešov,Prešov,,73.18,149.18,2.0,2.0,2.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,225000.0,226051.8,263923.49575426953,1051.7999999999884,38923.495754269534,Other Model,38923.495754269534,17.3,1,b'\x01',
781890,Bratislava,Bratislava,,69.0,69.0,3.0,2.0,,b'\x01',b'\x01',Čiastočná rekonštrukcia,2,2.0,280000.0,261956.59,262761.57495767175,18043.410000000003,17238.42504232825,Our Model,-17238.42504232825,-6.16,1,b'\x01',
781891,Dunajská Streda,,Dunajská Streda,60.0,63.0,3.0,1.0,8.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,0,0.0,123000.0,104802.86,129294.68360765418,18197.14,6294.68360765418,Our Model,6294.68360765418,5.12,1,b'\x01',
781896,Bratislava,Bratislava,,51.73,60.4,2.0,8.0,18.0,b'\x01',b'\x01',Novostavba,1,1.0,350000.0,347965.78,357893.69817674474,2034.219999999972,7893.698176744743,Other Model,7893.698176744743,2.26,1,b'\x01',
781897,Košice,Košice,,70.0,70.0,3.0,3.0,,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,246000.0,259723.41,228817.1465628686,13723.410000000003,17182.853437131387,Other Model,-17182.853437131387,-6.98,1,b'\x01',
781903,Galanta,,Galanta,84.66,113.32,3.0,1.0,1.0,b'\x01',b'\x00',Vo výstavbe / Projekt,0,0.0,158000.0,183073.18,190488.832181535,25073.179999999993,32488.832181534992,Other Model,32488.832181534992,20.56,1,b'\x01',
781909,Senec,,,72.0,170.0,3.0,0.0,,b'\x01',b'\x01',Novostavba,1,1.0,295000.0,229615.29,264131.46991765004,65384.70999999999,30868.530082349957,Our Model,-30868.530082349957,-10.46,1,b'\x01',
781912,Bratislava,Bratislava,,22.65,22.65,1.0,2.0,4.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,139000.0,,190628.84942104563,,51628.84942104563,No estimate available,51628.84942104563,37.14,1,b'\x01',
781913,Žilina,Žilina,,91.0,109.0,3.0,4.0,7.0,b'\x01',b'\x01',Novostavba,1,1.0,319999.0,289054.14,326520.83292204456,30944.859999999986,6521.832922044559,Our Model,6521.832922044559,2.04,1,b'\x01',
781918,Dunajská Streda,,Dunajská Streda,68.0,72.0,3.0,1.0,,b'\x01',b'\x00',Čiastočná rekonštrukcia,2,2.0,160000.0,121568.98,112892.44957554694,38431.020000000004,47107.55042445306,Other Model,-47107.55042445306,-29.44,1,b'\x01',
781923,Prešov,Prešov,,65.0,65.0,3.0,2.0,8.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,169533.0,167980.05,146824.06741357327,1552.9500000000116,22708.93258642673,Other Model,-22708.93258642673,-13.39,1,b'\x01',
781924,Žiar nad Hronom,,Žiar nad Hronom,40.0,40.0,2.0,4.0,7.0,b'\x00',b'\x00',Pôvodný stav,1,1.0,27999.0,,72166.32255842084,,44167.32255842084,No estimate available,44167.32255842084,157.75,1,b'\x01',
781929,Nové Mesto nad Váhom,,,86.0,192.0,3.0,0.0,3.0,b'\x01',b'\x00',Čiastočná rekonštrukcia,4,4.0,179500.0,175717.77,150650.61206146667,3782.2300000000105,28849.387938533328,Other Model,-28849.387938533328,-16.07,1,b'\x01',
781940,Bratislava,Bratislava,,26.0,26.0,1.0,-1.0,,b'\x00',b'\x00',Čiastočná rekonštrukcia,2,2.0,135000.0,123994.84,166968.15262524007,11005.160000000003,31968.152625240065,Other Model,31968.152625240065,23.68,1,b'\x01',
781944,Martin,,Martin,55.0,94.0,3.0,0.0,,b'\x01',b'\x00',Novostavba,1,1.0,177000.0,190917.16,180228.46453719787,13917.160000000003,3228.4645371978695,Our Model,3228.4645371978695,1.82,1,b'\x01',
781950,Dubnica nad Váhom,,Dubnica nad Váhom,88.0,94.0,3.0,2.0,5.0,b'\x01',b'\x01',Vo výstavbe / Projekt,1,1.0,185000.0,212389.19,185375.0433144285,27389.190000000002,375.04331442850525,Our Model,375.04331442850525,0.2,1,b'\x01',
781953,Bratislava,Bratislava,,50.0,52.0,2.0,3.0,10.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,225000.0,223452.32,233817.66875036003,1547.679999999993,8817.668750360026,Other Model,8817.668750360026,3.92,1,b'\x01',
781960,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,54.0,54.0,2.0,4.0,,b'\x01',b'\x00',Kompletná rekonštrukcia,2,2.0,146000.0,145483.39,127124.42495094292,516.609999999986,18875.57504905708,Other Model,-18875.57504905708,-12.93,1,b'\x01',
781968,Senica,,Senica,54.0,58.2,2.0,2.0,2.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,76900.0,97685.78,108707.2091790488,20785.78,31807.209179048805,Other Model,31807.209179048805,41.36,1,b'\x01',
781971,Žilina,Žilina,,36.0,36.0,2.0,6.0,11.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,139900.0,117107.65,142240.48147823772,22792.350000000006,2340.4814782377216,Our Model,2340.4814782377216,1.67,1,b'\x01',
781977,Prievidza,,Prievidza,65.0,65.0,3.0,7.0,10.0,b'\x00',b'\x01',Pôvodný stav,0,0.0,90000.0,95284.98,85422.10015849801,5284.979999999996,4577.899841501989,Our Model,-4577.899841501989,-5.09,1,b'\x01',
781981,Dunajská Streda,,Dunajská Streda,40.0,40.0,2.0,8.0,9.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,92000.0,83329.44,101983.74200012638,8670.559999999998,9983.742000126382,Other Model,9983.742000126382,10.85,1,b'\x01',
781983,Bratislava,Bratislava,,36.0,45.0,1.0,6.0,6.0,b'\x01',b'\x01',Novostavba,1,1.0,240000.0,210734.76,224835.49249156943,29265.23999999999,15164.507508430572,Our Model,-15164.507508430572,-6.32,1,b'\x01',
781990,Zlaté Moravce,,,73.6,189.6,3.0,1.0,1.0,b'\x01',b'\x00',Vo výstavbe / Projekt,0,0.0,170000.0,156291.47,190263.4342226283,13708.529999999999,20263.434222628304,Other Model,20263.434222628304,11.92,1,b'\x01',
781998,Košice,Košice,,58.0,58.0,2.0,7.0,,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,185000.0,199882.35,175761.67245154004,14882.350000000006,9238.327548459958,Our Model,-9238.327548459958,-4.99,1,b'\x01',
781999,Poprad,,Poprad,30.1,30.1,1.0,2.0,,b'\x01',b'\x00',Novostavba,2,2.0,160000.0,114373.58,120899.77995034622,45626.42,39100.220049653784,Our Model,-39100.220049653784,-24.44,1,b'\x01',
782029,Nové Zámky,,Nové Zámky,47.19,51.19,2.0,1.0,,b'\x01',b'\x01',Novostavba,0,0.0,151990.0,153365.79,129945.30296454362,1375.7900000000081,22044.697035456382,Other Model,-22044.697035456382,-14.5,1,b'\x01',
782030,Bratislava,Bratislava,,69.5,69.5,3.0,2.0,,b'\x01',b'\x00',Čiastočná rekonštrukcia,2,2.0,279500.0,276850.28,279202.81590296444,2649.719999999972,297.18409703555517,Our Model,-297.18409703555517,-0.11,1,b'\x01',
782045,Šaľa,,Šaľa,68.0,68.0,3.0,1.0,7.0,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,128000.0,132789.64,139289.21871612215,4789.640000000014,11289.218716122152,Other Model,11289.218716122152,8.82,1,b'\x01',
782050,Bratislava,Bratislava,,50.19,55.0,2.0,1.0,6.0,b'\x01',b'\x01',Čiastočná rekonštrukcia,0,0.0,187000.0,200588.29,218265.83645621897,13588.290000000008,31265.836456218967,Other Model,31265.836456218967,16.72,1,b'\x01',
782052,Bratislava,Bratislava,,64.0,72.0,3.0,6.0,12.0,b'\x01',b'\x01',Kompletná rekonštrukcia,3,3.0,272500.0,246482.61,251493.41419998964,26017.390000000014,21006.58580001036,Our Model,-21006.58580001036,-7.71,1,b'\x01',
782053,Prešov,Prešov,,65.0,65.0,2.0,5.0,,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,169900.0,187360.49,158871.07761443334,17460.48999999999,11028.922385566664,Our Model,-11028.922385566664,-6.49,1,b'\x01',
782059,Čadca,,Čadca,72.0,72.0,3.0,,,b'\x00',b'\x00',Kompletná rekonštrukcia,0,0.0,144000.0,158554.61,147737.1716231413,14554.609999999986,3737.171623141301,Our Model,3737.171623141301,2.6,1,b'\x01',
782061,Nitra,Nitra,,90.0,93.5,4.0,0.0,5.0,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,198000.0,205267.79,184255.0742632453,7267.790000000008,13744.925736754696,Other Model,-13744.925736754696,-6.94,1,b'\x01',
782073,Michalovce,,Michalovce,18.97,18.97,1.0,6.0,7.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,69500.0,,103321.40740501575,,33821.40740501575,No estimate available,33821.40740501575,48.66,1,b'\x01',
782078,Bratislava,Bratislava,,53.0,53.0,2.0,4.0,8.0,b'\x00',b'\x01',Kompletná rekonštrukcia,0,0.0,219990.0,221797.3,198704.77459804402,1807.2999999999884,21285.225401955977,Other Model,-21285.225401955977,-9.68,1,b'\x01',
782079,Bratislava,Bratislava,,64.3,72.0,3.0,1.0,5.0,b'\x01',b'\x00',Novostavba,1,1.0,290000.0,337973.58,284411.5874684061,47973.580000000016,5588.412531593873,Our Model,-5588.412531593873,-1.93,1,b'\x01',
783073,Košice,Košice,,33.83,33.83,1.0,4.0,8.0,b'\x01',b'\x01',Novostavba,4,4.0,179600.0,208584.71,161819.16460854845,28984.709999999992,17780.835391451546,Our Model,-17780.835391451546,-9.9,1,b'\x01',
783078,Košice,Košice,,83.4,87.0,4.0,6.0,8.0,b'\x01',b'\x01',Pôvodný stav,2,2.0,224000.0,247872.4,210856.5259424814,23872.399999999994,13143.474057518586,Our Model,-13143.474057518586,-5.87,1,b'\x01',
783084,Košice,Košice,,58.0,58.0,2.0,2.0,8.0,b'\x01',b'\x01',Kompletná rekonštrukcia,2,2.0,199900.0,224248.7,190946.24950052035,24348.70000000001,8953.750499479647,Our Model,-8953.750499479647,-4.48,1,b'\x01',
783092,Bratislava,Bratislava,,71.78,84.79,3.0,16.0,23.0,b'\x01',b'\x00',Novostavba,1,1.0,389000.0,469842.1,400607.09495039517,80842.09999999998,11607.09495039517,Our Model,11607.09495039517,2.98,1,b'\x01',
783096,Žiar nad Hronom,,Kremnica,84.0,84.0,4.0,3.0,4.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,114990.0,132273.21,106977.02340486126,17283.209999999992,8012.976595138738,Our Model,-8012.976595138738,-6.97,1,b'\x01',
783098,Ilava,,Dubnica nad Váhom,69.0,69.0,3.0,4.0,,b'\x01',b'\x01',Kompletná rekonštrukcia,3,3.0,184000.0,153675.37,142713.80259036025,30324.630000000005,41286.197409639746,Other Model,-41286.197409639746,-22.44,1,b'\x01',
783102,Trenčín,Trenčín,,67.0,72.0,3.0,4.0,,b'\x01',b'\x00',Pôvodný stav,0,0.0,155000.0,139409.13,155193.99091535006,15590.869999999995,193.990915350063,Our Model,193.990915350063,0.13,1,b'\x01',
783105,Prešov,Prešov,,56.0,65.0,2.0,3.0,,b'\x01',b'\x00',Kompletná rekonštrukcia,2,2.0,189990.0,166651.86,169281.86453716917,23338.140000000014,20708.135462830833,Our Model,-20708.135462830833,-10.9,1,b'\x01',
783108,Trnava,Trnava,,78.0,78.0,3.0,2.0,,b'\x00',b'\x00',other,1,1.0,238000.0,,184624.9996488598,,53375.00035114019,No estimate available,-53375.00035114019,-22.43,1,b'\x01',
783126,Banská Štiavnica,,Banská Štiavnica,71.0,71.0,3.0,2.0,4.0,b'\x01',b'\x01',Kompletná rekonštrukcia,0,0.0,124900.0,149452.97,121677.2063805539,24552.97,3222.793619446107,Our Model,-3222.793619446107,-2.58,1,b'\x01',
783679,Bratislava,Bratislava,,53.0,68.3,2.0,4.0,8.0,b'\x01',b'\x00',Novostavba,1,1.0,329000.0,335745.86,339087.52269121574,6745.859999999986,10087.522691215738,Other Model,10087.522691215738,3.07,1,b'\x01',
784295,Komárno,,Komárno,63.0,63.0,3.0,1.0,3.0,b'\x00',b'\x00',Čiastočná rekonštrukcia,0,0.0,84900.0,84705.33,74472.61857435499,194.66999999999825,10427.381425645013,Other Model,-10427.381425645013,-12.28,1,b'\x01',
784536,Liptovský Mikuláš,,Liptovský Mikuláš,40.0,44.0,1.0,1.0,2.0,b'\x01',b'\x00',Novostavba,1,1.0,159500.0,134437.18,141207.4593038445,25062.820000000007,18292.540696155513,Our Model,-18292.540696155513,-11.47,1,b'\x01',
786417,Bratislava,Bratislava,,49.0,61.98,2.0,2.0,5.0,b'\x01',b'\x00',Novostavba,1,1.0,229000.0,230088.82,264530.756803969,1088.820000000007,35530.75680396898,Other Model,35530.75680396898,15.52,1,b'\x01',
786507,Bratislava,Bratislava,,50.0,66.0,2.0,13.0,13.0,b'\x01',b'\x01',Novostavba,1,1.0,199900.0,,331042.97545216244,,131142.97545216244,No estimate available,131142.97545216244,65.6,1,b'\x01',
786508,Bratislava,Bratislava,,44.54,44.54,1.0,1.0,,b'\x00',b'\x00',Kompletná rekonštrukcia,1,1.0,207900.0,267339.82,215002.78132170986,59439.82000000001,7102.781321709859,Our Model,7102.781321709859,3.42,1,b'\x01',
786664,Bratislava,Bratislava,,89.0,89.0,2.0,1.0,5.0,b'\x00',b'\x01',Vo výstavbe / Projekt,0,0.0,259000.0,,321206.7404077969,,62206.740407796926,No estimate available,62206.740407796926,24.02,1,b'\x01',
787577,Košice,Košice,,84.0,88.0,4.0,,,b'\x01',b'\x01',Kompletná rekonštrukcia,2,2.0,248000.0,297111.78,251739.08961322106,49111.78000000003,3739.089613221062,Our Model,3739.089613221062,1.51,1,b'\x01',
787594,Košice,Košice,,39.0,39.0,1.0,6.0,7.0,b'\x00',b'\x01',Kompletná rekonštrukcia,2,2.0,187900.0,189704.77,160288.086275058,1804.7699999999895,27611.913724941987,Other Model,-27611.913724941987,-14.7,1,b'\x01',
787611,Púchov,,,72.0,72.0,3.0,1.0,3.0,b'\x01',b'\x00',Novostavba,0,0.0,165000.0,170298.18,164305.36538764497,5298.179999999993,694.634612355032,Our Model,-694.634612355032,-0.42,1,b'\x01',
787618,Bratislava,Bratislava,,71.04,85.42,3.0,2.0,5.0,b'\x01',b'\x01',Novostavba,1,1.0,339000.0,318008.96,321450.83181379497,20991.03999999998,17549.16818620503,Our Model,-17549.16818620503,-5.18,1,b'\x01',
787628,Trnava,Trnava,,53.0,65.0,2.0,0.0,,b'\x01',b'\x01',Novostavba,0,0.0,184900.0,204762.39,177741.3597903453,19862.390000000014,7158.640209654695,Our Model,-7158.640209654695,-3.87,1,b'\x01',
787638,Košice,Košice,,64.5,64.5,3.0,2.0,6.0,b'\x01',b'\x01',Kompletná rekonštrukcia,2,2.0,225000.0,222465.39,198316.70466128466,2534.609999999986,26683.29533871534,Other Model,-26683.29533871534,-11.86,1,b'\x01',
787673,Bratislava,Bratislava,,64.0,72.5,2.0,32.0,46.0,b'\x01',b'\x01',Novostavba,1,1.0,599900.0,451252.47,395894.5200438182,148647.53000000003,204005.47995618178,Other Model,-204005.47995618178,-34.01,1,b'\x01',
787678,Žilina,Žilina,,66.0,66.0,3.0,,,b'\x01',b'\x00',Kompletná rekonštrukcia,0,0.0,193000.0,207358.04,188739.1990334966,14358.040000000008,4260.80096650339,Our Model,-4260.80096650339,-2.21,1,b'\x01',
787687,Žilina,Žilina,,59.4,72.5,2.0,3.0,4.0,b'\x01',b'\x01',Novostavba,1,1.0,267990.0,243293.31,209874.8271205492,24696.690000000002,58115.17287945081,Other Model,-58115.17287945081,-21.69,1,b'\x01',
787690,Hlohovec,,,34.0,82.0,1.0,0.0,4.0,b'\x01',b'\x00',Novostavba,1,1.0,99517.0,81896.61,130197.58012448992,17620.39,30680.58012448992,Other Model,30680.58012448992,30.83,1,b'\x01',
787696,"Okružná, Handlová - Handlová, Trenčiansky kraj",,Handlová,84.0,88.0,4.0,4.0,7.0,b'\x01',b'\x01',Pôvodný stav,0,0.0,70000.0,,89445.52575011655,,19445.525750116547,No estimate available,19445.525750116547,27.78,1,b'\x01',
787839,Bratislava,Bratislava,,88.0,94.0,3.0,2.0,,b'\x01',b'\x01',Novostavba,1,1.0,379990.0,362302.27,304868.1080053683,17687.72999999998,75121.89199463167,Other Model,-75121.89199463167,-19.77,1,b'\x01',
789526,,,Vysoké Tatry,45.61,48.2,1.0,3.0,4.0,b'\x01',b'\x01',Vo výstavbe / Projekt,4,4.0,165000.0,,196610.41282489247,,31610.412824892468,No estimate available,31610.412824892468,19.16,1,b'\x01',
789540,,Bratislava,,48.5,56.0,2.0,2.0,7.0,b'\x01',b'\x01',Vo výstavbe / Projekt,2,2.0,227000.0,210865.47,223403.4673625598,16134.529999999999,3596.532637440192,Our Model,-3596.532637440192,-1.58,1,b'\x01',
