id,city_name,locality_city,locality_town,price_current
723154,Bratislava,Bratislava,,249500.0
723500,Prievidza,,Prievidza,119900.0
723505,Prešov,Prešov,,109000.0
723506,Nové Zámky,,Šurany,110000.0
723509,Bratislava,Bratislava,,329900.0
723517,Malacky,,,179000.0
723527,Bratislava,Bratislava,,295000.0
723531,Poprad,,Poprad,159000.0
723547,Ružomberok,,,250000.0
723551,Michalovce,,Michalovce,139900.0
723590,Trnava,Trnava,,166900.0
723631,Bratislava,Bratislava,,265000.0
723645,Bratislava,Bratislava,,279900.0
723661,Bratislava,Bratislava,,649000.0
723674,Bratislava,Bratislava,,273900.0
723724,Bratislava,Bratislava,,272000.0
723780,Trenčín,Trenčín,,164990.0
723787,Banská Bystrica,Banská Bystrica,,235000.0
723802,Dunajská Streda,,Dunajská Streda,129900.0
723809,Senica,,Senica,119000.0
723819,Nitra,Nitra,,189000.0
723833,Michalovce,,Michalovce,145000.0
723838,Dunajská Streda,,Šamorín,222471.0
723847,Žilina,Žilina,,170000.0
723850,Skalica,,Skalica,169900.0
723856,Senec,,,168000.0
723878,Dunajská Streda,,Šamorín,191201.0
723885,Topoľčany,,Topoľčany,165000.0
723888,Banská Bystrica,Banská Bystrica,,204000.0
723903,Komárno,,Komárno,162500.0
723908,Topoľčany,,Topoľčany,165000.0
723921,Piešťany,,Piešťany,140000.0
723928,Košice,Košice,,179999.0
723994,Šaľa,,Šaľa,114990.0
724008,Prešov,Prešov,,157900.0
724018,Levice,,Šahy,65000.0
724020,Prievidza,,Prievidza,139900.0
724035,Banská Bystrica,Banská Bystrica,,305000.0
724055,Považská Bystrica,,Považská Bystrica,176900.0
724093,Košice,Košice,,180000.0
724181,Prešov,Prešov,,179000.0
724192,Bratislava,Bratislava,,269900.0
724200,Žiar nad Hronom,,Žiar nad Hronom,29999.0
724211,Senec,,,176900.0
724217,Senec,,,164900.0
724227,Topoľčany,,Topoľčany,117500.0
724233,Košice,,Moldava nad Bodvou,134990.0
724247,Košice,Košice,,257900.0
724249,Bratislava,Bratislava,,649900.0
724257,Bratislava,Bratislava,,415000.0
724264,Prešov,Prešov,,230000.0
724269,Kežmarok,,,165000.0
724278,Bratislava,Bratislava,,449000.0
724282,Bratislava,Bratislava,,175000.0
724285,Dunajská Streda,,Dunajská Streda,105000.0
724290,Nové Zámky,,Šurany,118000.0
724301,Humenné,,Humenné,60500.0
724304,Senec,,Senec,195000.0
724324,Pezinok,,Pezinok,144900.0
724333,Senec,,,108000.0
724352,Nitra,Nitra,,175000.0
724372,Spišská Nová Ves,,Spišská Nová Ves,159000.0
724380,Trenčín,Trenčín,,185000.0
724385,Košice,,,236000.0
724389,Žilina,Žilina,,228000.0
724399,Košice,Košice,,234990.0
724400,Dolný Kubín,,Dolný Kubín,122000.0
724403,Košice,Košice,,216000.0
724410,Poprad,,Poprad,159000.0
724428,Púchov,,,189000.0
724474,Šaľa,,Šaľa,129900.0
724484,Levice,,Šahy,65000.0
724493,Košice,Košice,,239990.0
724500,Piešťany,,Piešťany,164990.0
724518,Nitra,Nitra,,180000.0
724531,Prešov,Mestská časť Prešov,,230000.0
724554,Košice,Košice,,169000.0
724559,Bratislava,Bratislava,,314990.0
724583,Bratislava,Bratislava,,538000.0
724593,Prievidza,,Prievidza,118000.0
724607,Bratislava,Bratislava,,170000.0
724618,Košice,,,236000.0
724630,Martin,,,135000.0
724642,Nové Zámky,,Kolárovo,109900.0
724649,Trenčín,Trenčín,,260000.0
724650,Košice,,Nové Mesto nad Váhom,222000.0
724670,Dunajská Streda,,Dunajská Streda,139900.0
724688,Košice,Košice,,222000.0
724723,Topoľčany,,Topoľčany,118000.0
726108,Bratislava,Bratislava,,220000.0
726129,Bratislava,Bratislava,,164000.0
726263,Bratislava,Bratislava,,235000.0
726400,Ružomberok,,Ružomberok,110000.0
726539,Bratislava,Bratislava,,250000.0
726556,Bratislava,Bratislava,,234900.0
726688,Bratislava,Bratislava,,185000.0
727312,Bratislava,Bratislava,,245000.0
727322,Bratislava,Bratislava,,259990.0
727336,Bratislava,Bratislava,,252000.0
727487,Bratislava,Bratislava,,236900.0
727488,Bratislava,Bratislava,,199000.0
727497,Bratislava,Bratislava,,260000.0
727852,Bratislava,,Stupava,235000.0
727854,Bratislava,Bratislava,,729900.0
727865,Šaľa,,Šaľa,123000.0
727877,Košice,Košice,,259990.0
727893,Košice,Košice,,199000.0
727908,Dolný Kubín,,Dolný Kubín,133000.0
727924,Michalovce,,Michalovce,147990.0
727928,Bratislava,Bratislava,,489900.0
727930,Komárno,,Komárno,68000.0
727931,Bratislava,Bratislava,,499900.0
727936,Bratislava,Bratislava,,294900.0
727939,Žiar nad Hronom,,Žiar nad Hronom,179000.0
727953,Trnava,Trnava,,125000.0
727989,Košice,,,124000.0
728019,Bratislava,Bratislava,,185900.0
728020,Prievidza,,Handlová,69900.0
728023,Kežmarok,,Kežmarok,146000.0
728066,Dunajská Streda,,Dunajská Streda,136500.0
728073,Žilina,Žilina,,126000.0
728105,Bardejov,,Bardejov,134990.0
728113,Košice,Košice,,179000.0
728131,Trnava,Trnava,,250000.0
728207,Malacky,,Malacky,153000.0
728218,Trebišov,,Čierna nad Tisou,28000.0
728220,Trebišov,,Čierna nad Tisou,22000.0
728286,Bratislava,Bratislava,,242000.0
728339,Košice,Košice,,125000.0
728388,Senica,,,126000.0
728391,Skalica,,Skalica,164000.0
728395,Skalica,,Skalica,89000.0
728466,Nitra,Nitra,,128000.0
728468,Bytča,,,165000.0
728480,Liptovský Mikuláš,,Liptovský Mikuláš,265000.0
728491,Trenčín,Trenčín,,115000.0
728495,Trnava,Trnava,,320000.0
728502,Nitra,Nitra,,180000.0
728509,Banská Bystrica,Banská Bystrica,,299000.0
728514,Sabinov,,Sabinov,194900.0
728527,Senec,,,188500.0
728543,Prešov,Prešov,,225000.0
728557,Bratislava,Bratislava,,279000.0
728581,Bratislava,Bratislava,,108000.0
728585,Zvolen,,,95000.0
728609,Bratislava,Bratislava,,229000.0
728655,Komárno,Košice,,139500.0
728664,Ilava,,Ilava,60000.0
728694,Bratislava,Bratislava,,318000.0
728727,Komárno,,Komárno,137384.0
728731,Trnava,Trnava,,130000.0
728735,Košice,Košice,,379990.0
728768,Nitra,Nitra,,189000.0
728841,Lučenec,,Lučenec,75600.0
728853,Bratislava,Bratislava,,274000.0
728933,Bratislava,Bratislava,,369000.0
728955,Lučenec,,Lučenec,75600.0
728978,Nové Zámky,,Šurany,117500.0
729014,Liptovský Mikuláš,,Liptovský Mikuláš,185000.0
729020,Bratislava,Bratislava,,229000.0
729070,Košice,Košice,,194990.0
729071,Humenné,,Humenné,78000.0
729109,Košice,Košice,,230000.0
729157,Poprad,,Poprad,165000.0
729193,Michalovce,,Michalovce,121000.0
729203,Detva,,Detva,129500.0
729247,Bratislava,Bratislava,,469990.0
729296,Košice,Košice,,185000.0
729317,Topoľčany,,Topoľčany,140000.0
729347,Prešov,Prešov,,189000.0
729393,Liptovský Mikuláš,,,299900.0
729401,Nové Zámky,,Nové Zámky,248000.0
729410,Košice,Košice,,334990.0
729455,Lučenec,,Lučenec,118999.0
729470,Michalovce,,Strážske,78990.0
729496,Levice,,Levice,105000.0
729519,Bratislava,Bratislava,,279990.0
729546,Košice,Košice,,207000.0
729548,Bratislava,Bratislava,,284600.0
729557,Poprad,,Vysoké Tatry,399000.0
729614,Košice,Košice,,289990.0
729617,Nitra,Nitra,,193700.0
729644,Bratislava,Bratislava,,295000.0
729655,Bratislava,Bratislava,,420000.0
729758,Šaľa,,Šaľa,103000.0
729764,Levice,,Tlmače,77000.0
729787,Nové Zámky,,Nové Zámky,122000.0
729846,Bratislava,Bratislava,,330000.0
729896,Košice,,Michalovce,65500.0
729908,Bratislava,Bratislava,,350000.0
729911,Košice,Košice,,194000.0
729978,Gelnica,,,59500.0
730020,Piešťany,,Vrbové,107900.0
730036,Ružomberok,,Ružomberok,75000.0
730061,Bratislava,,Šamorín,253000.0
730084,Košice,Košice,,179000.0
730112,Piešťany,,Vrbové,121900.0
730128,Humenné,,Humenné,89990.0
730132,Kežmarok,,Kežmarok,152000.0
730164,Košice,Košice,,180000.0
730166,Michalovce,,Michalovce,178000.0
730182,Ilava,,,247006.0
730191,Piešťany,,Vrbové,199990.0
730209,Bratislava,Bratislava,,274990.0
730217,Košice,Košice,,219000.0
730244,Senec,,,249000.0
730253,Rimavská Sobota,,Rimavská Sobota,84900.0
730255,Nitra,,,192000.0
730279,Trebišov,,Trebišov,102900.0
730301,Kežmarok,,Kežmarok,109900.0
730304,Senec,,,169900.0
730348,Banská Bystrica,Banská Bystrica,,3600.0
730351,Žilina,,,177000.0
730368,Trnava,Trnava,,169900.0
730462,Bratislava,Bratislava,,429900.0
730466,Žiar nad Hronom,,Žiar nad Hronom,180000.0
730492,Bratislava,Bratislava,,169990.0
730499,Trnava,Trnava,,245000.0
730554,Liptovský Mikuláš,,,94000.0
730564,Dolný Kubín,,Dolný Kubín,299000.0
730589,Trnava,Trnava,,229900.0
730593,Dunajská Streda,,,128000.0
730654,Spišská Nová Ves,,,27000.0
730689,Bratislava,Bratislava,,449900.0
730696,Senec,,Senec,279000.0
730764,Trnava,Trnava,,259000.0
730785,Levice,,Levice,95000.0
730789,Žarnovica,,Žarnovica,140000.0
730814,Galanta,Bratislava,,76000.0
730824,Kežmarok,,Vysoké Tatry,550000.0
730826,Trebišov,,,127890.0
730836,Detva,,Detva,101900.0
730844,Brezno,,Brezno,113000.0
730852,Prievidza,,Prievidza,113500.0
730857,Žilina,,,125000.0
730887,Dubnica nad Váhom,,Nová Dubnica,115000.0
730892,Levice,,Šahy,62990.0
730893,Liptovský Mikuláš,,Liptovský Mikuláš,171900.0
730905,Košice,Košice,,369890.0
730919,Bratislava,Bratislava,,249900.0
730923,Košice,Košice,,179000.0
730924,Senec,,Senec,140500.0
730948,Liptovský Mikuláš,,,99000.0
730958,Senec,,,130000.0
730961,Kežmarok,,,180000.0
730985,Ružomberok,,Ružomberok,172000.0
730997,Žilina,,,143990.0
731063,Bratislava,Bratislava,,180000.0
731068,Kežmarok,,Kežmarok,120000.0
731094,Liptovský Mikuláš,,Liptovský Mikuláš,169900.0
731099,Prešov,Prešov,,175000.0
731100,Kežmarok,,,155000.0
731111,Košice,,,190000.0
731116,Košice,Košice,,180000.0
731145,Snina,,Snina,65000.0
731150,Námestovo,Námestovo,,125000.0
731196,Bratislava,Bratislava,,318000.0
731238,Námestovo,Námestovo,,125000.0
731241,Bratislava,Bratislava,,335990.0
731245,Pezinok,,Pezinok,125000.0
731262,Pezinok,,Pezinok,153000.0
731271,Rožňava,,,39500.0
731277,Senica,,Senica,99000.0
731298,Žiar nad Hronom,,Žiar nad Hronom,137000.0
731302,Trnava,Trnava,,295000.0
731304,Košice,Košice,,389000.0
731306,Košice,Košice,,369000.0
731311,Bratislava,Bratislava,,362000.0
731314,Námestovo,Námestovo,,145000.0
731334,Bratislava,Bratislava,,235000.0
731335,Ružomberok,,,49000.0
731352,Banská Bystrica,Banská Bystrica,,149000.0
731380,Bratislava,Bratislava,,1400000.0
731435,Trenčín,Trenčín,,208000.0
731444,Piešťany,,,133990.0
731458,Bratislava,Bratislava,,182000.0
731467,Komárno,,Hurbanovo,87000.0
731525,Trebišov,,Trebišov,73000.0
731526,Bratislava,Bratislava,,284000.0
731531,Kežmarok,,Kežmarok,185000.0
731540,Žilina,Žilina,,275000.0
731558,Komárno,,Štúrovo,87000.0
731564,Bratislava,Bratislava,,425000.0
731566,Galanta,,,129000.0
731569,Košice,Košice,,184800.0
731614,Prievidza,,Handlová,64990.0
731617,Levice,,Levice,105000.0
731628,Banská Bystrica,Banská Bystrica,,123600.0
731653,Bratislava,Bratislava,,349990.0
731655,Bratislava,Bratislava,,164000.0
731703,Bánovce nad Bebravou,,Bánovce nad Bebravou,110500.0
731756,Liptovský Mikuláš,,,119990.0
731766,Žiar nad Hronom,,,88700.0
731783,Bánovce nad Bebravou,,,124000.0
731817,Žiar nad Hronom,,Žiar nad Hronom,119990.0
731834,Prešov,Prešov,,146400.0
731868,Spišská Nová Ves,,Spišská Nová Ves,139000.0
731892,Rožňava,,Rožňava,108000.0
731904,Bratislava,Bratislava,,539000.0
731906,Prievidza,,Nováky,185000.0
731960,Poprad,,Poprad,159000.0
731988,Lučenec,,Lučenec,87000.0
732470,Žilina,Žilina,,164800.0
732483,Kežmarok,,Kežmarok,145000.0
732492,Poprad,,Poprad,179900.0
732513,Námestovo,Námestovo,,149000.0
732515,Bardejov,,Bardejov,139900.0
732521,Čadca,,,198310.0
732532,Žilina,Žilina,,193000.0
732571,Trebišov,,Trebišov,77900.0
732585,Poprad,,Poprad,179999.0
732587,Bánovce nad Bebravou,,,71000.0
732590,Trebišov,,Trebišov,97990.0
732594,Trebišov,,Trebišov,105000.0
732606,Michalovce,,Michalovce,145000.0
732620,Humenné,,Humenné,119900.0
732636,,Banská Bystrica,,265000.0
732643,Trenčín,Trenčín,,229000.0
732656,Košice,Košice,,259000.0
732663,Bratislava,Bratislava,,446500.0
732665,Košice,Košice,,500000.0
732669,Ilava,,Dubnica nad Váhom,145000.0
732707,Bratislava,Bratislava,,223990.0
732710,Bratislava,Bratislava,,386900.0
732711,Brezno,,Brezno,73000.0
732724,Bratislava,Bratislava,,258500.0
732727,Pezinok,,Modra,173000.0
732728,Bratislava,Bratislava,,215000.0
732735,Gelnica,,Gelnica,120000.0
732745,,Bratislava,,246990.0
732748,Bratislava,Bratislava,,145000.0
732794,Bánovce nad Bebravou,,,163000.0
732808,Žiar nad Hronom,,Žiar nad Hronom,117500.0
732815,Levice,,Tlmače,73000.0
732823,Kežmarok,,,465000.0
732829,Trnava,Trnava,,255000.0
732833,Pezinok,,Pezinok,125000.0
732835,Martin,,Martin,145000.0
732838,Martin,,Martin,96000.0
732839,Bratislava,Bratislava,,133900.0
732846,Topoľčany,,,62990.0
732847,Nové Zámky,Bratislava,,128000.0
732854,Lučenec,,Fiľakovo,85000.0
732872,Nitra,Nitra,,186000.0
732883,Banská Bystrica,Banská Bystrica,,235000.0
732899,Prievidza,,Prievidza,144000.0
732903,Prešov,Prešov,,230000.0
732936,Bratislava,Bratislava,,519000.0
732939,Piešťany,,,129900.0
732954,Liptovský Mikuláš,,Liptovský Mikuláš,230000.0
733005,Bratislava,Bratislava,,284000.0
733024,Trnava,,,168000.0
733035,Trnava,Trnava,,240000.0
733038,Senec,,,190000.0
733042,Košice,Košice,,187000.0
733053,Žarnovica,,,69999.0
733055,Trnava,Trnava,,234900.0
733060,Michalovce,,Michalovce,120000.0
733067,Topoľčany,,Topoľčany,125000.0
733089,Bratislava,Bratislava,,369000.0
733110,Komárno,,Komárno,80000.0
733112,Stará Ľubovňa,,Stará Ľubovňa,152000.0
733127,Malacky,,,165000.0
733138,Banská Bystrica,Banská Bystrica,,175000.0
733149,Michalovce,,Michalovce,144990.0
733150,Žilina,Žilina,,284000.0
733161,Rimavská Sobota,,Rimavská Sobota,110000.0
733194,Bratislava,Bratislava,,420000.0
733198,Nitra,Nitra,,187000.0
733203,Brezno,,,259900.0
733204,Bratislava,Bratislava,,729900.0
733207,Liptovský Mikuláš,,,179000.0
733213,Bratislava,Bratislava,,640000.0
733222,Nové Mesto nad Váhom,,,68000.0
733249,Ružomberok,,,115000.0
733253,Bardejov,,Bardejov,121900.0
733258,Trebišov,,Trebišov,143370.0
733292,Bratislava,Bratislava,,284900.0
733308,Bratislava,Bratislava,,175000.0
733324,Košice,Košice,,257900.0
733340,Zvolen,,Zvolen,149000.0
733349,Žilina,,,175000.0
733355,Topoľčany,,Topoľčany,148000.0
733360,Bratislava,Bratislava,,250000.0
733372,Bratislava,Bratislava,,489900.0
733381,Rimavská Sobota,,Rimavská Sobota,120000.0
733385,Zvolen,,Zvolen,142900.0
733392,Bratislava,Bratislava,,219000.0
733405,Trnava,Trnava,,190000.0
733427,Bratislava,Bratislava,,180000.0
733442,Žilina,Žilina,,178990.0
733458,Považská Bystrica,,Považská Bystrica,135000.0
733470,Bratislava,Bratislava,,294900.0
733480,Piešťany,,Piešťany,140000.0
733482,Michalovce,,Michalovce,145000.0
733511,Bratislava,Bratislava,,284990.0
733516,Košice,,Medzev,93000.0
733518,Bratislava,Bratislava,,210000.0
733522,Levice,,Tlmače,99000.0
733526,Bratislava,Bratislava,,650000.0
733537,Dolný Kubín,,,170000.0
733545,Sobrance,,Sobrance,99900.0
733669,Senica,Trnava,,89900.0
733779,Komárno,,Komárno,62900.0
733812,Rimavská Sobota,,Nesvady,79500.0
733864,Košice,Košice,,215000.0
733875,Ilava,,Dubnica nad Váhom,184800.0
734002,Dunajská Streda,,Dunajská Streda,129850.0
734022,Nové Mesto nad Váhom,,Nové Mesto nad Váhom,109990.0
734033,Bratislava,Bratislava,,244900.0
734050,Bratislava,Bratislava,,179900.0
734094,Bratislava,Bratislava,,450000.0
734099,Prievidza,,Prievidza,69000.0
734108,Nové Zámky,,Nové Zámky,119990.0
734116,Trnava,Trnava,,179000.0
734132,Bratislava,Bratislava,,389000.0
734139,Partizánske,,Partizánske,83000.0
734147,Bratislava,Bratislava,,310000.0
734220,Lučenec,,Lučenec,68000.0
734225,Trnava,,,129900.0
734236,Banská Bystrica,Banská Bystrica,,195000.0
734238,Prešov,Prešov,,169999.0
734243,Žilina,Žilina,,199000.0
734252,Martin,,Martin,157500.0
734272,Bratislava,,Stupava,155000.0
734283,Bratislava,Bratislava,,265000.0
734333,Brezno,,,215000.0
734336,Bratislava,Bratislava,,175000.0
734345,Prievidza,,Prievidza,160000.0
734355,Košice,Košice,,199900.0
734367,Námestovo,Námestovo,,159000.0
734374,Námestovo,Námestovo,,135000.0
734383,Námestovo,Námestovo,,295000.0
734391,Liptovský Mikuláš,,Liptovský Mikuláš,149999.0
734401,Košice,Košice,,334990.0
734409,Košice,Košice,,379990.0
734434,Bratislava,Bratislava,,95000.0
734455,Žilina,Žilina,,175000.0
734485,Bratislava,Bratislava,,365000.0
734564,Poprad,,Poprad,235000.0
734574,Košice,Košice,,289990.0
734593,Malacky,,,182000.0
734613,Galanta,,Galanta,127900.0
734621,Bratislava,Bratislava,,299800.0
734636,Košice,Košice,,257900.0
734642,Košice,Košice,,184000.0
734670,Žilina,Žilina,,165000.0
734680,Banská Bystrica,Banská Bystrica,,179500.0
734682,Trebišov,,Trebišov,115000.0
734688,Bratislava,Bratislava,,165000.0
734706,Bratislava,Bratislava,,180990.0
734721,Žilina,Žilina,,180000.0
734728,Ilava,,Nová Dubnica,133000.0
734735,Prešov,Prešov,,169999.0
734762,Bratislava,Bratislava,,130990.0
734793,Bratislava,Bratislava,,385000.0
734889,Bratislava,Bratislava,,295900.0
734904,Bratislava,Bratislava,,599000.0
734956,Martin,,Vrútky,139000.0
735034,Bratislava,Bratislava,,325000.0
735064,Šaľa,,Šaľa,105000.0
735118,Bratislava,Bratislava,,250000.0
735146,Bratislava,Bratislava,,268000.0
735225,Prešov,Prešov,,107000.0
735232,Považská Bystrica,,,156000.0
735295,Košice,Košice,,244990.0
735349,Michalovce,,Michalovce,154000.0
735360,Komárno,,,55000.0
735395,Martin,,Vrútky,128000.0
735419,Liptovský Mikuláš,,Liptovský Mikuláš,119900.0
735438,Prešov,,,128000.0
735509,Piešťany,,,179580.0
735586,Zlaté Moravce,,Zlaté Moravce,135000.0
735620,Trnava,,,138900.0
735662,Martin,,Martin,119000.0
735679,Ružomberok,,Ružomberok,130000.0
735683,Bratislava,Bratislava,,240000.0
735708,Bratislava,Bratislava,,309990.0
735796,Bratislava,Bratislava,,448999.0
735839,Ružomberok,,Ružomberok,108000.0
735845,Bratislava,Bratislava,,169900.0
735864,Liptovský Mikuláš,,,167000.0
735907,Bratislava,Bratislava,,175000.0
735940,Liptovský Mikuláš,,,133000.0
735959,Senec,,Senec,167500.0
736015,Košice,Košice,,130000.0
736037,Michalovce,,Michalovce,146990.0
736099,Žarnovica,,,78500.0
736108,Komárno,,,65000.0
736121,Košice,Košice,,173500.0
736137,Bratislava,Bratislava,,229000.0
736216,Bratislava,Bratislava,,350500.0
736258,Bratislava,Bratislava,,549990.0
736285,Tvrdošín,,Trstená,172000.0
736289,Prešov,,,219999.0
736330,Pezinok,,Modra,163900.0
736371,Lučenec,,Fiľakovo,76500.0
736402,Prešov,Prešov,,179000.0
736411,Košice,Košice,,299500.0
736427,Ilava,,,89900.0
736475,Košice,Košice,,183400.0
736541,Bratislava,Bratislava,,224990.0
736555,Nitra,Nitra,,164000.0
736608,Trenčín,Trenčín,,189900.0
736618,Trenčín,,Trenčianske Teplice,120500.0
736696,Trnava,Trnava,,380000.0
736702,Poltár,,Poltár,82990.0
736711,Bratislava,Bratislava,,208000.0
736763,Michalovce,,Michalovce,179900.0
736832,Komárno,,Komárno,135000.0
736911,Čadca,,Čadca,128000.0
736935,Piešťany,,Piešťany,158500.0
737184,Bratislava,Bratislava,,278000.0
737188,Galanta,,Galanta,172000.0
737193,Vranov nad Topľou,,Vranov nad Topľou,95900.0
737280,Poprad,,Vysoké Tatry,309000.0
737371,Bratislava,Bratislava,,400000.0
737377,Brezno,,Modra,99900.0
737477,Zvolen,,Zvolen,149990.0
737492,Prievidza,,Handlová,42000.0
737617,Spišská Nová Ves,,Spišská Nová Ves,137000.0
737693,Trnava,Trnava,,209900.0
737733,Nitra,Nitra,,200000.0
737759,Medzilaborce,,,58999.0
737790,Nové Zámky,Bratislava,,70000.0
737994,Poprad,,,139000.0
738081,Bratislava,Bratislava,,278000.0
738123,Bratislava,Bratislava,,175000.0
738165,Bratislava,Bratislava,,175000.0
738195,Topoľčany,,Topoľčany,125000.0
738217,Senec,,,240000.0
738255,Bratislava,Bratislava,,349900.0
738257,Piešťany,,Vrbové,87500.0
738270,Bratislava,Bratislava,,260000.0
738322,Košice,Košice,,298880.0
738326,Pezinok,,Pezinok,289990.0
738339,Prešov,,Vranov nad Topľou,185000.0
738383,Bratislava,Bratislava,,210000.0
738436,Galanta,,,119900.0
738464,Bratislava,Bratislava,,289000.0
738509,Bratislava,Bratislava,,205000.0
738547,Trenčín,Trenčín,,249000.0
738549,Stropkov,,Stropkov,88000.0
738582,Bratislava,Bratislava,,470000.0
738591,Liptovský Mikuláš,,Liptovský Mikuláš,169900.0
738614,Brezno,,Brezno,116900.0
738625,Košice,Košice,,260000.0
738639,Martin,,Martin,145000.0
738695,Považská Bystrica,,Považská Bystrica,143000.0
738696,Bratislava,Bratislava,,278000.0
738705,Bratislava,Bratislava,,195000.0
738738,Nitra,Nitra,,185000.0
738741,Prešov,Prešov,,187000.0
738749,Košice,Košice,,217900.0
738751,Dunajská Streda,,Dunajská Streda,88990.0
738772,Banská Bystrica,,,259000.0
738782,Košice,Košice,,299500.0
738785,Zlaté Moravce,,Zlaté Moravce,106000.0
738816,Košice,Košice,,180000.0
738864,Liptovský Mikuláš,,,299900.0
738964,Nitra,Nitra,,269000.0
739010,Bratislava,Bratislava,,269000.0
739056,Košice,Košice,,195000.0
739060,Prešov,Prešov,,264900.0
739153,Trebišov,,Trebišov,129900.0
739172,Žiar nad Hronom,,Žiar nad Hronom,89900.0
739239,Banská Bystrica,Banská Bystrica,,79900.0
739422,Bratislava,Bratislava,,278000.0
739937,Košice,Košice,,370821.0
739951,Nitra,Nitra,,155000.0
739960,Žilina,Žilina,,169540.0
739977,Komárno,,Komárno,138500.0
739979,Košice,Košice,,286361.0
739987,Bratislava,Bratislava,,249000.0
739990,Bratislava,Bratislava,,242000.0
740013,Dunajská Streda,,Šamorín,129500.0
740042,Trenčín,Trenčín,,135000.0
740054,Bratislava,Bratislava,,320000.0
740057,Bratislava,Bratislava,,170000.0
740058,Bratislava,Bratislava,,156900.0
740061,Košice,Košice,,210000.0
740072,Banská Bystrica,,,63000.0
740113,Bratislava,Bratislava,,256900.0
740125,Prievidza,,,89980.0
740131,Bratislava,Bratislava,,222499.0
740135,Skalica,,Skalica,114000.0
740143,Bratislava,Bratislava,,239900.0
740391,Nitra,Nitra,,180000.0
740433,Bratislava,Bratislava,,164900.0
740440,Dunajská Streda,,Dunajská Streda,148000.0
740442,Nitra,Nitra,,185000.0
740454,Košice,Košice,,183000.0
740464,Poprad,,Svit,83500.0
740470,Košice,Košice,,209990.0
740479,Trenčín,Trenčín,,129000.0
740485,Trnava,Trnava,,154900.0
740491,Prievidza,,Prievidza,174000.0
740497,Prievidza,,Prievidza,135000.0
740507,Bratislava,Bratislava,,299000.0
740549,Prievidza,,Prievidza,116900.0
740555,Humenné,,,74000.0
740590,Bratislava,Bratislava,,290000.0
740605,Bratislava,Bratislava,,279000.0
740612,Prešov,Prešov,,173900.0
740620,Bratislava,Bratislava,,309999.0
740658,Košice,Košice,,498000.0
740671,Trenčín,Trenčín,,139900.0
740674,Zvolen,,Zvolen,119900.0
740688,Bratislava,Bratislava,,579000.0
740689,Trnava,Trnava,,275000.0
740707,Košice,Košice,,248800.0
740713,Košice,Košice,,230000.0
740720,Banská Bystrica,Banská Bystrica,,177000.0
740721,Bratislava,Bratislava,,354990.0
740754,Komárno,,Komárno,132800.0
740772,Prievidza,,Handlová,89000.0
740776,Galanta,,,139900.0
740777,Spišská Nová Ves,,Spišská Nová Ves,153000.0
740797,Prešov,,,194990.0
742107,Bratislava,Bratislava,,229000.0
742549,Bratislava,Bratislava,,230000.0
742555,Bratislava,Bratislava,,215000.0
742752,Bratislava,,,198000.0
742757,Zvolen,,Zvolen,390000.0
742758,Žilina,Žilina,,117500.0
742777,Bratislava,Bratislava,,384990.0
742786,Ilava,,Nová Dubnica,175000.0
742815,Bratislava,Bratislava,,534990.0
742829,Čadca,,Čadca,139000.0
742868,Zvolen,,,319000.0
742886,Bratislava,Bratislava,,689000.0
743155,Šaľa,,Šaľa,103000.0
743868,Bratislava,Bratislava,,179900.0
743883,Trenčín,Trenčín,,299990.0
744021,Košice,Košice,,228000.0
744080,Košice,Košice,,225000.0
744101,Bratislava,Bratislava,,278000.0
744115,Bratislava,Bratislava,,149990.0
744120,Bratislava,,Stupava,260000.0
744126,Košice,Košice,,214990.0
744131,Bratislava,Bratislava,,429900.0
744138,Nitra,Nitra,,229900.0
744175,Bratislava,Bratislava,,279990.0
744233,Bratislava,Bratislava,,111000.0
744238,Košice,Košice,,244990.0
744257,Bratislava,,Šamorín,182000.0
744313,Spišská Nová Ves,,Spišská Nová Ves,86000.0
744420,Žilina,Žilina,,180000.0
744482,Žilina,Žilina,,399900.0
744484,Ružomberok,,Ružomberok,160000.0
744567,Trnava,Trnava,,252000.0
744616,Prievidza,,Handlová,169900.0
744630,Košice,Košice,,185000.0
744651,Trenčín,Trenčín,,175000.0
744702,Bratislava,Bratislava,,256000.0
744783,Dunajská Streda,,Dunajská Streda,139900.0
744798,Malacky,,,169000.0
744834,Senec,,,274900.0
744840,Košice,Košice,,144900.0
744928,Bratislava,Bratislava,,357000.0
744949,Nové Zámky,,Šurany,152990.0
744994,Banská Bystrica,Banská Bystrica,,265000.0
744999,Košice,Košice,,3215.0
745009,Nitra,Nitra,,179900.0
745088,Nové Zámky,,Šurany,126000.0
745159,Košice,Košice,,295000.0
745201,Bratislava,Bratislava,,490000.0
745230,Bratislava,,Stupava,198000.0
745247,Bratislava,Bratislava,,171000.0
745250,Košice,Košice,,199750.0
745321,Bratislava,Bratislava,,119900.0
745343,Komárno,,Komárno,144990.0
745383,Košice,Košice,,179990.0
745495,Senec,,,165900.0
745543,Banská Bystrica,,,99000.0
745563,Nitra,Nitra,,175000.0
745567,Bratislava,,,354900.0
745595,Banská Bystrica,,,135000.0
745608,Bratislava,Bratislava,,309900.0
745657,Banská Bystrica,,,185000.0
745736,Skalica,,Holíč,109000.0
745744,Bratislava,Bratislava,,269900.0
745753,Snina,,Snina,50000.0
745786,Bratislava,Bratislava,,259900.0
